method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.25,0.13381221661036974,0.1833583857494232,-0.0666416142505768,0.004441104749922681,0.19965382164431095,-0.05034617835568905,0.0025347376750228527,-0.22514619883040857,-0.47514619883040854,0.22576391026298612,-0.4,1.161834242728283
