method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0,-0.034949980967215924,-0.041186166204201236,-0.041186166204201236,0.001696300286600088,-0.04066531530808102,-0.04066531530808102,0.0016536678691056485,0.1608187134502867,0.1608187134502867,0.025862658595805423,-0.8,1.161834242728283
