method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0,0.034637880603785,0.03773354993678857,0.03773354993678857,0.0014238207908321165,0.04294628446937943,0.04294628446937943,0.001844383349724861,-0.3274853801169586,-0.3274853801169586,0.10724667419034886,-0.8,1.161834242728283
