method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.3017146096099168,0.2718283194017541,0.31236167493211053,0.010647065322193727,1.1335999997506022e-4,0.410045728401538,0.10833111879162122,0.011735631298644347,1.4853801169590648,1.183665507349148,1.401064033288116,0.5
