method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.5,0.3529291263221776,0.5059797501403085,0.005979750140308493,3.575741174051944e-5,0.5975315486634355,0.0975315486634355,0.009512402984688086,0.16959064327485918,-0.3304093567251408,0.10917034301152136,0,1.3498588075760032
