method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.5,0.44024328034997673,0.5373942582884738,0.03739425828847376,0.0013983305529450883,0.5975889013376717,0.09758890133767173,0.009523593664293827,0.5000000000000099,9.880984919163893e-15,9.763386297274429e-29,-0.8,1
