method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.9549290188588202,0.5482619740765534,0.7302431955227358,-0.22468582333608444,0.05048371920821415,0.741682097878314,-0.21324692098050624,0.04547424930766627,0.675438596491226,-0.27949042236759425,0.07811489619521622,0
