true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.3271253459914297,0.27360704393455976,0.31469808213562644,-0.012427263855803228,1.5443688694175331e-4,0.5263157894736943,0.1991904434822646,0.039676832774661254,-0.5,0.1
