method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.22489345003850758,0.08844488147022954,0.09247403538830934,-0.13241941465019824,0.017534901376301138,0.09416269901775551,-0.13073075102075207,0.017090529262449868,-0.2222222222222266,-0.4471156722607342,0.19991242438116827,0
