true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.17063734147155502,0.11300031845874661,0.11963228950522486,-0.05100505196633015,0.002601515326088039,-0.20760233918128718,-0.3782396806528422,0.14306525602036405,-0.5,0.1
