method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation
bivpois,0.9381480186711997,0.592172491001672,0.8079118242395167,-0.130236194431683,0.016961466340047138,0.8455445363117161,-0.09260348235948357,0.008575404945103185,0.6725146198830428,-0.26563339878815684,0.07056110255174797,-0.5
