method,true_params,bivpois_eta,bivpois_estimated_ha,bivpois_bias,bivpois_mse,pc_eta,pc_bias,pc_mse,lm_eta,lm_bias,lm_mse,team_strength_correlation,mu
bivpois,0.5,0.36479672412200964,0.4769520611630431,-0.023047938836956883,5.312074846321054e-4,0.5479194050858278,0.047919405085827815,0.0022962693837796605,0.3362573099415241,-0.16374269005847591,0.02681166854758611,0,1.161834242728283
