true_params,bivpois_eta,bivpois_estimated_ha,bivpois_eta_bias,bivpois_eta_mse,lm_eta,lm_eta_bias,lm_eta_mse,team_strength_correlation,lambda3
0.4129028791359451,0.32986055633646044,0.39077418029481636,-0.022128698841128724,4.896793124013717e-4,0.283625730994139,-0.12927714814180608,0.016712581031678473,0,0.1
